v0, k0, x, y, yaw, km, kf, sf
0.6,-0.4,1.5314,-2.4331,-1.5019,-0.5459,0.2065,3.393
0.6,-0.4,1.8141,-2.4049,-1.5164,-0.4682,0.0794,3.477
0.6,-0.4,1.9925,-2.3988,-1.5334,-0.4142,-0.0791,3.5541
0.6,-0.4,2.1765,-2.3773,-1.5517,-0.3619,-0.2276,3.6389
0.6,-0.4,2.405,-2.4152,-1.5279,-0.3082,-0.3224,3.7665
0.6,-0.4,2.5804,-2.3794,-1.533,-0.2646,-0.4242,3.8409
0.6,-0.4,2.7932,-2.3995,-1.5422,-0.2205,-0.5151,4.0043
0.6,-0.4,2.9718,-2.3526,-1.5086,-0.1808,-0.6117,4.181
0.6,-0.4,3.1727,-2.3626,-1.5274,-0.1468,-0.6815,4.3481
0.6,-0.4,3.3792,-2.3695,-1.5187,-0.115,-0.7278,4.4838
0.6,-0.4,3.576,-2.3709,-1.533,-0.087,-0.7785,4.6537
0.6,-0.4,3.7825,-2.3689,-1.5127,-0.0609,-0.8091,4.8018
0.6,-0.4,3.9731,-2.3675,-1.5216,-0.0377,-0.8439,4.9736
0.6,-0.4,4.1831,-2.4237,-1.5955,-0.0166,-0.8614,5.1076
0.6,-0.4,4.4065,-2.4475,-1.4773,0.0011,-0.8591,5.2547
0.6,-0.4,4.5681,-2.4635,-1.5074,0.0186,-0.9028,5.4509
0.6,-0.4,4.7888,-2.3793,-1.5153,0.0355,-0.9419,5.6918
0.6,-0.4,4.9585,-2.3732,-1.5288,0.0499,-0.9569,5.8768
0.6,-0.4,5.1316,-2.3545,-1.5401,0.0635,-0.9586,6.0485
0.6,-0.4,5.3727,-2.3972,-1.534,0.0769,-0.9381,6.1885
0.6,-0.4,5.5604,-2.432,-1.4752,0.0855,-0.9499,6.3667
0.6,-0.4,5.7927,-2.3961,-1.5306,0.0968,-0.9403,6.5707
0.6,-0.4,5.9672,-2.3774,-1.5243,0.1054,-0.9515,6.7584
0.6,-0.4,-1.5752,-2.201,-1.4703,-0.2874,-1.3966,24.8361
0.6,-0.4,-1.4008,-2.2946,-1.5659,-0.3017,-1.4404,24.5651
0.6,-0.4,-1.0716,-2.2293,-1.5075,-0.3237,-1.4521,23.7919
0.6,-0.4,-0.8493,-2.2128,-1.542,-0.3384,-1.4634,23.4219
0.6,-0.4,-0.6557,-2.2691,-1.5801,-0.3584,-1.5022,22.9718
0.6,-0.4,-0.1961,-2.1804,-1.4722,-0.4109,-1.5851,21.669
0.6,-0.4,0.2036,-2.2901,-1.589,-0.4831,-1.6876,20.4004
0.6,-0.4,0.3729,-2.2159,-1.4825,-0.5381,-1.8228,19.473
0.6,-0.4,1.0404,-2.1918,-1.481,-0.7952,0.87,2.9628
0.6,-0.4,1.1928,-2.2273,-1.517,-0.7022,0.4986,3.0041
0.6,-0.4,1.4258,-2.173,-1.4845,-0.6148,0.2582,3.1224
0.6,-0.4,1.6119,-2.1745,-1.5271,-0.5255,-0.0555,3.222
0.6,-0.4,1.779,-2.1723,-1.5618,-0.4849,-0.0532,3.2289
0.6,-0.4,1.971,-2.1479,-1.5798,-0.4196,-0.2299,3.3328
0.6,-0.4,2.176,-2.1837,-1.6182,-0.3575,-0.3986,3.4437
0.6,-0.4,2.3936,-2.1561,-1.474,-0.3078,-0.4693,3.5481
0.6,-0.4,2.5648,-2.1758,-1.5954,-0.2546,-0.5822,3.7039
0.6,-0.4,2.7927,-2.1879,-1.5539,-0.2073,-0.6417,3.878
0.6,-0.4,2.9995,-2.216,-1.5021,-0.1696,-0.7235,4.0371
0.6,-0.4,3.2036,-2.1935,-1.5715,-0.1319,-0.7982,4.2153
0.6,-0.4,3.416,-2.2066,-1.5062,-0.1013,-0.8278,4.3323
0.6,-0.4,3.58,-2.2319,-1.5409,-0.0728,-0.8938,4.5248
0.6,-0.4,3.7978,-2.1859,-1.5461,-0.0439,-0.8779,4.6391
0.6,-0.4,3.9824,-2.1834,-1.5463,-0.0226,-0.9445,4.8682
0.6,-0.4,4.1943,-2.1542,-1.5118,0.0009,-0.927,4.9766
0.6,-0.4,4.39,-2.2236,-1.5765,0.0175,-0.9747,5.1963
0.6,-0.4,4.5862,-2.2005,-1.5566,0.0343,-1.0002,5.3871
0.6,-0.4,4.8194,-2.169,-1.4674,0.0496,-0.9823,5.5235
0.6,-0.4,4.947,-2.1808,-1.5356,0.066,-0.9989,5.7285
0.6,-0.4,5.1391,-2.1474,-1.515,0.0763,-1.0132,5.8915
0.6,-0.4,5.3803,-2.1726,-1.5138,0.0881,-1.0115,6.1181
0.6,-0.4,5.5571,-2.1551,-1.5023,0.0985,-1.0096,6.2884
0.6,-0.4,5.8177,-2.1641,-1.4716,0.1093,-0.9732,6.4989
0.6,-0.4,5.9655,-2.1555,-1.4976,0.1176,-0.9942,6.6679
0.6,-0.4,-0.8161,-2.0017,-1.5755,-0.3188,-1.33,24.1208
0.6,-0.4,-0.6218,-1.9511,-1.4955,-0.3344,-1.3419,23.6167
0.6,-0.4,-0.4562,-2.0662,-1.5805,-0.3523,-1.3563,23.2441
0.6,-0.4,-0.2708,-2.0544,-1.548,-0.3715,-1.3966,22.6591
0.6,-0.4,0.1323,-2.0309,-1.5434,-0.4164,-1.4113,21.6033
0.6,-0.4,1.0775,-1.9797,-1.5244,-0.8622,0.8379,2.7342
0.6,-0.4,1.2141,-2.0055,-1.5603,-0.7321,0.4685,2.8089
0.6,-0.4,1.418,-2.0231,-1.5137,-0.6425,0.0928,2.879
0.6,-0.4,1.578,-2.0256,-1.5715,-0.5532,-0.2209,2.9785
0.6,-0.4,1.8057,-1.9988,-1.5353,-0.4836,-0.146,3.0673
0.6,-0.4,1.9833,-1.9917,-1.4621,-0.4179,-0.3267,3.1549
0.6,-0.4,2.1771,-2.0021,-1.6068,-0.3497,-0.5001,3.2789
0.6,-0.4,2.4145,-2.0395,-1.4769,-0.292,-0.5724,3.4274
0.6,-0.4,2.5571,-2.0092,-1.4913,-0.242,-0.7073,3.5352
0.6,-0.4,2.7963,-1.9724,-1.5262,-0.1914,-0.7532,3.7206
0.6,-0.4,2.9878,-1.982,-1.5393,-0.1508,-0.8388,3.9037
0.6,-0.4,3.1626,-2.0298,-1.4955,-0.1139,-0.9103,4.0596
0.6,-0.4,3.3867,-1.974,-1.5171,-0.0824,-0.9631,4.2482
0.6,-0.4,3.5719,-2.0064,-1.4684,-0.0547,-0.979,4.3892
0.6,-0.4,3.8074,-2.0114,-1.541,-0.0261,-0.9847,4.5512
0.6,-0.4,3.9895,-2.0002,-1.5403,-0.0044,-1.0728,4.7735
0.6,-0.4,4.1832,-1.9708,-1.5263,0.0199,-1.0828,4.9397
0.6,-0.4,4.3843,-1.9668,-1.4757,0.0342,-1.119,5.15
0.6,-0.4,4.5899,-2.0053,-1.5348,0.0511,-1.0775,5.284
0.6,-0.4,4.7904,-1.9781,-1.4961,0.0647,-1.0929,5.4962
0.6,-0.4,4.9586,-1.9753,-1.4933,0.079,-1.1378,5.7178
0.6,-0.4,5.1799,-1.9764,-1.5319,0.0944,-1.1221,5.9075
0.6,-0.4,5.3843,-1.9717,-1.4687,0.104,-1.0918,6.0493
0.6,-0.4,5.5772,-1.9972,-1.5352,0.1118,-1.1064,6.2715
0.6,-0.4,5.8007,-2.0181,-1.552,0.121,-1.1132,6.4973
0.6,-0.4,5.9871,-1.9789,-1.5245,0.1313,-1.1138,6.6996
0.6,-0.4,-0.9838,-1.8355,-1.5042,-0.2981,-1.2759,24.8762
0.6,-0.4,-0.8418,-1.8372,-1.5605,-0.3034,-1.235,24.8127
0.6,-0.4,-0.2361,-1.8653,-1.6173,-0.3353,-1.1949,24.009
0.6,-0.4,0.16,-1.7629,-1.508,-0.3551,-1.0944,23.5215
0.6,-0.4,1.0742,-1.7688,-1.5973,-0.9844,0.8441,2.5042
0.6,-0.4,1.2767,-1.7763,-1.5029,-0.7594,0.2411,2.536
0.6,-0.4,1.4043,-1.7939,-1.5506,-0.6701,-0.0726,2.6355
0.6,-0.4,1.544,-1.7983,-1.5981,-0.5809,-0.3863,2.7351
0.6,-0.4,1.8207,-1.8237,-1.5049,-0.479,-0.2553,2.9152
0.6,-0.4,1.9907,-1.7916,-1.516,-0.407,-0.4467,3.0238
0.6,-0.4,2.1723,-1.8217,-1.5758,-0.3387,-0.6099,3.1032
0.6,-0.4,2.4013,-1.8272,-1.5393,-0.2739,-0.7089,3.2963
0.6,-0.4,2.5661,-1.7706,-1.5221,-0.2182,-0.8486,3.4618
0.6,-0.4,2.7825,-1.7615,-1.4926,-0.1725,-0.8822,3.5801
0.6,-0.4,2.9655,-1.7721,-1.4944,-0.1281,-1.0105,3.7806
0.6,-0.4,3.1801,-1.8231,-1.5609,-0.0926,-1.0292,3.9053
0.6,-0.4,3.3818,-1.8019,-1.5386,-0.0609,-1.1009,4.1009
0.6,-0.4,3.5656,-1.7945,-1.5293,-0.0341,-1.1466,4.2775
0.6,-0.4,3.8118,-1.8337,-1.5228,-0.0069,-1.1112,4.4694
0.6,-0.4,3.9903,-1.8201,-1.5192,0.0144,-1.1407,4.636
0.6,-0.4,4.1835,-1.7683,-1.508,0.0413,-1.2713,4.8697
0.6,-0.4,4.3959,-1.822,-1.5401,0.0537,-1.251,5.0638
0.6,-0.4,4.5843,-1.8135,-1.5085,0.0668,-1.1928,5.2202
0.6,-0.4,4.8017,-1.8468,-1.5382,0.0802,-1.1903,5.4349
0.6,-0.4,4.9774,-1.8311,-1.5251,0.0924,-1.1998,5.6201
0.6,-0.4,5.1991,-1.8052,-1.5606,0.1069,-1.2299,5.8365
0.6,-0.4,5.3974,-1.7492,-1.5222,0.1203,-1.3426,6.134
0.6,-0.4,5.5693,-1.7676,-1.499,0.1254,-1.1969,6.2207
0.6,-0.4,5.7919,-1.7969,-1.5118,0.1334,-1.1634,6.4229
0.6,-0.4,5.9676,-1.7741,-1.4904,0.1409,-1.1447,6.6017
0.6,-0.4,1.2325,-1.5718,-1.4821,-0.8065,0.3572,2.3627
0.6,-0.4,1.3939,-1.5624,-1.5495,-0.6795,-0.0168,2.4906
0.6,-0.4,1.5664,-1.5527,-1.501,-0.5743,-0.4796,2.5282
0.6,-0.4,1.8105,-1.5556,-1.5103,-0.4677,-0.4971,2.6869
0.6,-0.4,1.9878,-1.5899,-1.5558,-0.3871,-0.6764,2.8138
0.6,-0.4,2.161,-1.527,-1.5471,-0.3114,-0.8153,2.9892
0.6,-0.4,2.4177,-1.6038,-1.4798,-0.2483,-0.9208,3.1387
0.6,-0.4,2.5836,-1.6306,-1.5079,-0.1933,-1.0395,3.3267
0.6,-0.4,2.8017,-1.5824,-1.501,-0.1437,-1.1508,3.4975
0.6,-0.4,2.9839,-1.6069,-1.4648,-0.1057,-1.1348,3.6141
0.6,-0.4,3.2261,-1.6129,-1.5024,-0.0632,-1.246,3.8436
0.6,-0.4,3.4031,-1.6091,-1.4952,-0.0332,-1.2708,3.9977
0.6,-0.4,3.5836,-1.5937,-1.486,-0.0082,-1.322,4.1834
0.6,-0.4,3.8095,-1.6318,-1.5076,0.0148,-1.349,4.4109
0.6,-0.4,3.987,-1.6165,-1.4969,0.0355,-1.3528,4.5795
0.6,-0.4,4.1586,-1.6175,-1.4859,0.0524,-1.3327,4.751
0.6,-0.4,4.4048,-1.5972,-1.4918,0.073,-1.3305,4.9643
0.6,-0.4,4.5858,-1.5493,-1.4778,0.0909,-1.4931,5.2178
0.6,-0.4,4.8229,-1.587,-1.473,0.1001,-1.3197,5.3913
0.6,-0.4,5.0042,-1.6249,-1.5443,0.1105,-1.3642,5.6033
0.6,-0.4,5.2213,-1.5939,-1.4711,0.1221,-1.2807,5.7809
0.6,-0.4,5.3991,-1.6244,-1.5444,0.1306,-1.3154,5.9984
0.6,-0.4,5.582,-1.596,-1.515,0.138,-1.3334,6.235
0.6,-0.4,5.8049,-1.6276,-1.5244,0.1461,-1.2445,6.4016
0.6,-0.4,5.9812,-1.6067,-1.4994,0.1529,-1.2283,6.5909
0.6,-0.4,1.2431,-1.4118,-1.4752,-0.812,0.1908,2.1925
0.6,-0.4,1.4153,-1.3897,-1.5067,-0.6768,-0.2053,2.2982
0.6,-0.4,1.5878,-1.3478,-1.5483,-0.5575,-0.5748,2.3747
0.6,-0.4,1.8406,-1.4332,-1.5012,-0.4447,-0.7479,2.5065
0.6,-0.4,1.9944,-1.3848,-1.5059,-0.3577,-0.8781,2.6704
0.6,-0.4,2.1754,-1.39,-1.525,-0.2808,-1.0989,2.8132
0.6,-0.4,2.3922,-1.3742,-1.4663,-0.2155,-1.2438,3.0239
0.6,-0.4,2.6022,-1.4355,-1.5165,-0.1616,-1.3968,3.2105
0.6,-0.4,2.8171,-1.4016,-1.4653,-0.1136,-1.4506,3.4102
0.6,-0.4,3.0149,-1.4307,-1.5418,-0.072,-1.7197,3.5962
0.6,-0.4,3.1977,-1.4029,-1.5293,-0.0466,-1.9296,3.8225
0.6,-0.4,3.412,-1.3669,-1.4683,-0.0043,-1.7052,3.9477
0.6,-0.4,3.6038,-1.4267,-1.5271,0.0139,-1.7402,4.1641
0.6,-0.4,3.816,-1.3906,-1.4667,0.0432,-1.5865,4.3219
0.6,-0.4,4.0043,-1.4328,-1.5322,0.0557,-1.7074,4.5687
0.6,-0.4,4.1943,-1.406,-1.4988,0.0729,-1.7231,4.7952
0.6,-0.4,4.4125,-1.4004,-1.528,0.0932,-1.6361,4.9512
0.6,-0.4,4.5991,-1.4096,-1.4903,0.1045,-1.5419,5.1441
0.6,-0.4,4.8119,-1.3949,-1.5238,0.1176,-1.5727,5.3705
0.6,-0.4,5.0082,-1.4087,-1.4716,0.1274,-1.4272,5.5365
0.6,-0.4,5.2025,-1.3797,-1.5262,0.1398,-1.4865,5.7565
0.6,-0.4,5.3956,-1.3773,-1.4794,0.1469,-1.4118,5.9466
0.6,-0.4,5.5927,-1.3513,-1.5241,0.1586,-1.5475,6.2456
0.6,-0.4,5.803,-1.4186,-1.5451,0.1598,-1.3989,6.4128
0.6,-0.4,5.9906,-1.3777,-1.5055,0.1708,-1.4206,6.6318
0.6,-0.4,1.2125,-1.1763,-1.5284,-0.8354,-0.2349,1.9447
0.6,-0.4,1.3807,-1.2234,-1.5955,-0.6724,-0.6061,2.0813
0.6,-0.4,1.5724,-1.1599,-1.5515,-0.5298,-0.9296,2.2038
0.6,-0.4,1.804,-1.229,-1.5535,-0.4096,-1.2406,2.3923
0.6,-0.4,1.9969,-1.2246,-1.5272,-0.3234,-1.6368,2.5648
0.6,-0.4,2.2176,-1.1608,-1.4823,-0.2685,-2.3903,2.7783
0.6,-0.4,2.4209,-1.2246,-1.5256,-0.1984,-2.3508,2.9569
0.6,-0.4,2.6751,-1.1864,-1.5271,-0.1537,-2.863,3.1776
0.6,-0.4,2.8548,-1.18,-1.5055,-0.1012,-2.6822,3.3517
0.6,-0.4,3.0121,-1.1992,-1.5076,-0.0594,-2.4824,3.5182
0.6,-0.4,3.2126,-1.2084,-1.5581,-0.0391,-2.7315,3.7545
0.6,-0.4,3.4156,-1.1848,-1.5089,0.004,-2.4649,3.935
0.6,-0.4,3.5968,-1.1987,-1.4792,0.0342,-2.1842,4.1032
0.6,-0.4,3.8359,-1.188,-1.4811,0.0621,-2.0702,4.3239
0.6,-0.4,4.0237,-1.2195,-1.5399,0.0747,-2.1353,4.554
0.6,-0.4,4.2956,-1.2026,-1.589,0.0932,-2.202,4.8608
0.6,-0.4,4.4052,-1.2097,-1.5546,0.1067,-2.0064,4.9567
0.6,-0.4,4.6022,-1.1537,-1.51,0.123,-2.0982,5.226
0.6,-0.4,4.8069,-1.2024,-1.5423,0.1321,-1.8564,5.3716
0.6,-0.4,5.0135,-1.1695,-1.4832,0.1454,-1.6981,5.5476
0.6,-0.4,5.2333,-1.1959,-1.4976,0.1548,-1.6168,5.7604
0.6,-0.4,5.4023,-1.1721,-1.4798,0.1625,-1.5666,5.9437
0.6,-0.4,5.592,-1.2067,-1.5268,0.1653,-1.6364,6.2409
0.6,-0.4,5.8017,-1.2067,-1.5479,0.1712,-1.59,6.4587
0.6,-0.4,5.9848,-1.1844,-1.5123,0.1785,-1.5211,6.6503
0.6,-0.4,1.0909,-1.0124,-1.59,-1.70769e+07,4.97483e+06,1.684
0.6,-0.4,1.2347,-0.9839,-1.4951,-0.7884,-0.6378,1.8172
0.6,-0.4,1.4114,-1.0112,-1.5084,-0.6271,-1.3506,1.9388
0.6,-0.4,2.6463,-0.9451,-1.494,-0.4923,-7.2983,3.1426
0.6,-0.4,2.8494,-0.999,-1.5334,-0.2727,-5.5597,3.3524
0.6,-0.4,3.0434,-0.9419,-1.4944,-0.176,-4.9438,3.5528
0.6,-0.4,3.2629,-0.9892,-1.5149,-0.0547,-3.832,3.7471
0.6,-0.4,3.4412,-0.9879,-1.492,0.0033,-3.2634,3.9208
0.6,-0.4,3.5893,-0.9344,-1.5021,-0.0368,-4.0787,4.1024
0.6,-0.4,3.8236,-0.9623,-1.5047,0.0601,-2.9417,4.3253
0.6,-0.4,4.0283,-1.021,-1.5396,0.0832,-2.6633,4.5543
0.6,-0.4,4.21,-1.0223,-1.5122,0.1026,-2.4532,4.7412
0.6,-0.4,4.417,-1.0135,-1.5412,0.118,-2.3864,4.9671
0.6,-0.4,4.6114,-1.0286,-1.4992,0.1375,-2.173,5.1726
0.6,-0.4,4.8241,-0.9914,-1.5191,0.1478,-2.086,5.3742
0.6,-0.4,5.0193,-0.9621,-1.4719,0.1605,-1.9075,5.5593
0.6,-0.4,5.2403,-1.0029,-1.4851,0.1695,-1.7717,5.7683
0.6,-0.4,5.4071,-1.0194,-1.5534,0.172,-1.8719,6.0264
0.6,-0.4,5.5919,-1.0032,-1.5181,0.1809,-1.713,6.1856
0.6,-0.4,5.8045,-1.0008,-1.5331,0.1841,-1.7323,6.4678
0.6,-0.4,5.988,-0.957,-1.4941,0.1946,-1.6651,6.6523
0.6,-0.4,2.6873,-0.7807,-1.525,-3.6499,-33.0151,3.1885
0.6,-0.4,2.853,-0.745,-1.5144,-1.3651,-15.7973,3.3847
0.6,-0.4,3.0627,-0.7781,-1.5451,-0.6258,-9.9955,3.583
0.6,-0.4,3.2177,-0.7731,-1.547,-0.3718,-7.8645,3.7412
0.6,-0.4,3.4722,-0.7593,-1.5272,-0.1314,-5.6884,3.9912
0.6,-0.4,3.6548,-0.7548,-1.501,-0.0143,-4.4723,4.1651
0.6,-0.4,3.829,-0.7554,-1.4829,0.0353,-3.9007,4.3621
0.6,-0.4,4.0398,-0.7868,-1.5105,0.0874,-3.3017,4.5535
0.6,-0.4,4.2229,-0.8046,-1.5619,0.1011,-3.2017,4.7869
0.6,-0.4,4.4292,-0.7634,-1.5067,0.133,-2.7882,4.9672
0.6,-0.4,4.5982,-0.7876,-1.4952,0.1476,-2.5433,5.1494
0.6,-0.4,4.8252,-0.7964,-1.5005,0.1606,-2.3576,5.3835
0.6,-0.4,5.0108,-0.8183,-1.5479,0.1679,-2.3323,5.6181
0.6,-0.4,5.2247,-0.769,-1.4798,0.186,-2.002,5.7628
0.6,-0.4,5.4142,-0.8183,-1.5259,0.1883,-1.964,6.0011
0.6,-0.4,5.5935,-0.7768,-1.4919,0.1919,-1.9492,6.2519
0.6,-0.4,5.8102,-0.802,-1.5054,0.2003,-1.7708,6.4219
0.6,-0.4,5.9972,-0.7268,-1.6014,0.2063,-2.1248,6.8718
0.6,-0.4,3.0802,-0.6038,-1.5696,-2.2709,-23.9582,3.6617
0.6,-0.4,3.222,-0.5381,-1.5028,-1.0455,-14.2922,3.8163
0.6,-0.4,3.4353,-0.5479,-1.5254,-0.505,-9.8362,4.0252
0.6,-0.4,3.6535,-0.5665,-1.5443,-0.1941,-7.036,4.2249
0.6,-0.4,3.8456,-0.5495,-1.5089,-0.0342,-5.4365,4.4019
0.6,-0.4,4.0191,-0.6091,-1.5742,0.0177,-4.7722,4.6348
0.6,-0.4,4.2263,-0.5612,-1.519,0.0989,-3.8362,4.7926
0.6,-0.4,4.4171,-0.5439,-1.4822,0.1271,-3.3924,5.0094
0.6,-0.4,4.6027,-0.5547,-1.5274,0.1413,-3.1553,5.2037
0.6,-0.4,4.8179,-0.6008,-1.5506,0.1612,-2.9077,5.455
0.6,-0.4,5.0159,-0.5959,-1.5084,0.1792,-2.6507,5.6711
0.6,-0.4,5.1904,-0.598,-1.5588,0.1812,-2.5327,5.8979
0.6,-0.4,5.4155,-0.5435,-1.4797,0.2034,-2.1695,6.0323
0.6,-0.4,5.6135,-0.536,-1.5059,0.2119,-2.0547,6.2345
0.6,-0.4,5.7928,-0.5889,-1.5589,0.2123,-2.0071,6.4757
0.6,-0.4,6.0078,-0.5555,-1.4908,0.2187,-1.839,6.6673
0.6,-0.4,3.4576,-0.3295,-1.5198,-1.0586,-15.1754,4.0888
0.6,-0.4,3.6208,-0.319,-1.5125,-0.5732,-11.0146,4.2709
0.6,-0.4,3.8322,-0.3673,-1.5453,-0.2014,-7.6648,4.4602
0.6,-0.4,4.0201,-0.3339,-1.5106,-0.0621,-6.1943,4.6892
0.6,-0.4,4.2258,-0.3734,-1.5442,0.0537,-4.9095,4.8714
0.6,-0.4,4.4437,-0.3949,-1.496,0.1329,-3.7886,5.0413
0.6,-0.4,4.6022,-0.3954,-1.5591,0.1403,-3.7106,5.2765
0.6,-0.4,4.837,-0.3556,-1.48,0.1809,-3.0718,5.4598
0.6,-0.4,5.0126,-0.4174,-1.4744,0.1898,-2.7745,5.6528
0.6,-0.4,5.1835,-0.3807,-1.5186,0.1978,-2.7158,5.8818
0.6,-0.4,5.4046,-0.375,-1.5232,0.2101,-2.4918,6.093
0.6,-0.4,5.5985,-0.4523,-1.5024,0.2165,-2.2362,6.2898
0.6,-0.4,5.8039,-0.3573,-1.4987,0.2282,-2.1008,6.4787
0.6,-0.4,6.0014,-0.3779,-1.5275,0.2302,-2.0075,6.7166
0.6,-0.4,3.4704,-0.1467,-1.5142,-2.0155,-23.541,4.1511
0.6,-0.4,3.6276,-0.139,-1.5158,-0.986,-15.0188,4.3565
0.6,-0.4,3.8549,-0.1321,-1.5214,-0.4062,-10.1346,4.5688
0.6,-0.4,4.0097,-0.1479,-1.5284,-0.1628,-7.7619,4.7174
0.6,-0.4,4.2293,-0.1654,-1.5457,-0.0138,-6.1136,4.9213
0.6,-0.4,4.4447,-0.153,-1.495,0.1027,-4.7151,5.1322
0.6,-0.4,4.5933,-0.1303,-1.4937,0.126,-4.3357,5.3474
0.6,-0.4,4.8035,-0.1561,-1.5198,0.1665,-3.7613,5.532
0.6,-0.4,5.0025,-0.1851,-1.4914,0.1945,-3.2049,5.7125
0.6,-0.4,5.1939,-0.1499,-1.5133,0.2095,-2.972,5.9319
0.6,-0.4,5.4174,-0.1949,-1.5303,0.2186,-2.6999,6.1682
0.6,-0.4,5.6089,-0.1209,-1.5975,0.224,-2.7053,6.4668
0.6,-0.4,5.7741,-0.1746,-1.6016,0.233,-2.3505,6.5947
0.6,-0.4,6.0145,-0.1861,-1.4665,0.2409,-2.0842,6.7591
0.6,-0.4,3.666,0.0671,-1.5316,-1.5021,-19.8813,4.4623
0.6,-0.4,3.833,0.0528,-1.533,-0.748,-13.5216,4.6515
0.6,-0.4,4.0092,0.0632,-1.5172,-0.3527,-9.9325,4.8381
0.6,-0.4,4.2449,0.0426,-1.5254,-0.0573,-7.0331,5.0372
0.6,-0.4,4.4116,0.0791,-1.5058,0.0497,-5.816,5.2025
0.6,-0.4,4.6108,0.0369,-1.4879,0.1156,-4.9108,5.4294
0.6,-0.4,4.8419,0.0113,-1.4986,0.1799,-3.9031,5.6033
0.6,-0.4,4.9956,0.0137,-1.4987,0.1835,-3.78,5.8514
0.6,-0.4,5.1644,0.0432,-1.5375,0.1915,-3.7228,6.1461
0.6,-0.4,5.3946,0.0795,-1.5823,0.2211,-3.1787,6.308
0.6,-0.4,5.5941,-0.0088,-1.5168,0.2308,-2.7856,6.474
0.6,-0.4,5.7933,0.0378,-1.5239,0.2429,-2.521,6.663
0.6,-0.4,6.0015,0.0503,-1.5331,0.2501,-2.343,6.8825
0.6,-0.4,3.8475,0.2433,-1.5595,-1.121,-17.0971,4.7321
0.6,-0.4,4.0257,0.2676,-1.5904,-0.5745,-12.4942,4.9952
0.6,-0.4,4.1939,0.273,-1.5316,-0.2407,-9.238,5.1558
0.6,-0.4,4.5899,0.2927,-1.5247,0.0837,-5.7152,5.5242
0.6,-0.4,4.8097,0.1985,-1.5708,0.1414,-4.8081,5.7526
0.6,-0.4,4.9898,0.2138,-1.4932,0.1909,-4.0214,5.8919
0.6,-0.4,5.1566,0.2068,-1.4875,0.2176,-3.5544,6.0428
0.6,-0.4,5.42,0.184,-1.529,0.2272,-3.3005,6.3664
0.6,-0.4,5.5908,0.1966,-1.567,0.2386,-3.002,6.5614
0.6,-0.4,5.7956,0.2426,-1.512,0.2503,-2.7274,6.7512
0.6,-0.4,5.9943,0.2204,-1.5401,0.2552,-2.5202,6.9806
0.6,-0.4,4.016,0.4747,-1.5121,-0.6643,-13.5239,5.0524
0.6,-0.4,4.1993,0.4439,-1.5621,-0.3921,-11.0731,5.3813
0.6,-0.4,4.4351,0.463,-1.507,-0.0663,-7.7947,5.4947
0.6,-0.4,4.5898,0.4662,-1.509,0.045,-6.3863,5.6569
0.6,-0.4,4.8206,0.4537,-1.5193,0.1438,-5.1894,5.8509
0.6,-0.4,4.9973,0.4366,-1.5138,0.1794,-4.552,6.0444
0.6,-0.4,5.2045,0.4469,-1.529,0.2057,-4.0529,6.2804
0.6,-0.4,5.415,0.3886,-1.5139,0.2363,-3.4205,6.4256
0.6,-0.4,5.5695,0.4813,-1.5316,0.2489,-3.1822,6.6389
0.6,-0.4,5.7994,0.411,-1.5579,0.2497,-2.9934,6.9189
0.6,-0.4,5.9954,0.4114,-1.5264,0.263,-2.6824,7.0859
0.6,-0.4,4.0198,0.6721,-1.5209,-0.8694,-15.635,5.2496
0.6,-0.4,4.1921,0.6856,-1.5578,-0.5261,-12.719,5.5853
0.6,-0.4,4.3924,0.6688,-1.5446,-0.2718,-10.091,5.7625
0.6,-0.4,4.5864,0.6544,-1.5322,0.0002,-7.1475,5.8154
0.6,-0.4,4.8506,0.6103,-1.4864,0.1568,-5.2366,5.9434
0.6,-0.4,4.9785,0.6643,-1.534,0.1599,-5.0643,6.202
0.6,-0.4,5.1885,0.6014,-1.5785,0.2105,-4.2837,6.3806
0.6,-0.4,5.4045,0.611,-1.4862,0.2443,-3.6309,6.5258
0.6,-0.4,5.5789,0.6388,-1.5141,0.2443,-3.4654,6.8217
0.6,-0.4,5.7946,0.6411,-1.5238,0.2688,-3.015,6.9568
0.6,-0.4,5.998,0.595,-1.5071,0.268,-2.8388,7.2173
0.6,-0.4,3.8517,0.8468,-1.5293,-1.7708,-23.458,5.2096
0.6,-0.4,4.0242,0.8605,-1.5228,-0.9283,-16.4253,5.4041
0.6,-0.4,4.1819,0.8462,-1.5351,-0.5318,-12.762,5.5861
0.6,-0.4,4.3997,0.7839,-1.5813,-0.1556,-9.2237,5.7274
0.6,-0.4,4.5669,0.8625,-1.4972,0.001,-7.4812,5.9019
0.6,-0.4,4.8053,0.8604,-1.5023,0.1315,-5.8865,6.0914
0.6,-0.4,4.9756,0.8241,-1.5142,0.1694,-5.2405,6.2941
0.6,-0.4,5.1867,0.8798,-1.5073,0.2008,-4.6692,6.6462
0.6,-0.4,5.404,0.8484,-1.4865,0.2433,-3.9782,6.7081
0.6,-0.4,5.5622,0.807,-1.5532,0.2462,-3.7014,6.9471
0.6,-0.4,5.7992,0.8011,-1.5535,0.261,-3.3132,7.1768
0.6,-0.4,5.9797,0.8519,-1.5146,0.2741,-2.9785,7.3654
0.6,-0.4,-1.3952,1.0002,-1.48,1.7586,-1.25,1.9262
